indice,coeficiente,abs_coef
indice_habitos_alimentacion,1.006765069976903,1.006765069976903
indice_actividad_corporal,1.0013035213332948,1.0013035213332948
indice_sueno_salud_mental,0.9988943098145453,0.9988943098145453
indice_carga_clinica,0.9975456340923368,0.9975456340923368
indice_contexto_socioambiental,0.9937055286853577,0.9937055286853577
